run_key,schema,n_positions,target_vol,max_leverage,weights_mode,training_years,is_dynamic,status,CAGR,Sharpe,MaxDD,alpha,training_months,AnnualVol,Calmar,WinRate,turnover_penalty,max_weight,weight_blend,total_trades,total_trading_days,source_run_key,hold_months,normalizacion,weight_model,risk_aversion,target_turnover,max_turnover,lambda_min,lambda_max
SB_Fijo_30_0.15_4.0_hrp_2y,SB_Fijo,30,0.15,4.0,hrp,2.0,False,Completed,0.079705,0.3432,-0.613341,,,,,,,,,,,,,optimizacion,,,,,,
SB_Fijo_30_0.15_4.0_markowitz_lw_2y,SB_Fijo,30,0.15,4.0,markowitz_lw,2.0,False,Completed,0.08519,0.3673,-0.613894,,,,,,,,,,,,,optimizacion,,,,,,
EM_Fijo_20_0.10_1.0_equal_2y,EM_Fijo,20,0.1,1.0,equal,2.0,False,Completed,0.084807,0.6748,-0.38121,,,0.125675,0.2225,62.24,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_20_0.10_1.0_hrp_2y,EM_Fijo,20,0.1,1.0,hrp,2.0,False,Completed,0.073006,0.5416,-0.415983,,,0.134803,0.1755,65.03,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_20_0.10_1.0_markowitz_lw_2y,EM_Fijo,20,0.1,1.0,markowitz_lw,2.0,False,Completed,0.114638,0.9048,-0.360596,,,0.126698,0.3179,65.03,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_20_0.15_4.0_equal_2y,EM_Fijo,20,0.15,4.0,equal,2.0,False,Completed,0.121187,0.6212,-0.540129,,,0.195082,0.2244,62.24,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_20_0.15_4.0_hrp_2y,EM_Fijo,20,0.15,4.0,hrp,2.0,False,Completed,0.091209,0.4026,-0.624052,,,0.22657,0.1462,65.03,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_20_0.15_4.0_markowitz_lw_2y,EM_Fijo,20,0.15,4.0,markowitz_lw,2.0,False,Completed,0.168091,0.8588,-0.516166,,,0.195722,0.3257,65.03,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_30_0.10_1.0_equal_2y,EM_Fijo,30,0.1,1.0,equal,2.0,False,Completed,0.055753,0.4188,-0.415425,,,0.133117,0.1342,59.44,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_30_0.10_1.0_hrp_2y,EM_Fijo,30,0.1,1.0,hrp,2.0,False,Completed,0.057291,0.4411,-0.3959,,,0.129878,0.1447,65.03,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_30_0.10_1.0_markowitz_lw_2y,EM_Fijo,30,0.1,1.0,markowitz_lw,2.0,False,Completed,0.105782,0.7982,-0.39867,,,0.13253,0.2653,64.34,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_30_0.15_4.0_equal_2y,EM_Fijo,30,0.15,4.0,equal,2.0,False,Completed,0.070723,0.3257,-0.617562,,,0.217147,0.1145,59.44,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_30_0.15_4.0_hrp_2y,EM_Fijo,30,0.15,4.0,hrp,2.0,False,Completed,0.07025,0.2599,-0.701367,,,0.270346,0.1002,64.34,,,,,2997.0,,,optimizacion,,,,,,
EM_Fijo_30_0.15_4.0_markowitz_lw_2y,EM_Fijo,30,0.15,4.0,markowitz_lw,2.0,False,Completed,0.148046,0.7026,-0.576665,,,0.210714,0.2567,65.03,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_20_0.10_1.0_equal_2y,HRP_Fijo,20,0.1,1.0,equal,2.0,False,Completed,0.074021,0.5473,-0.426736,,,0.13525,0.1735,64.34,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_20_0.10_1.0_hrp_2y,HRP_Fijo,20,0.1,1.0,hrp,2.0,False,Completed,0.069442,0.5209,-0.452851,,,0.133314,0.1533,67.13,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_20_0.10_1.0_markowitz_lw_2y,HRP_Fijo,20,0.1,1.0,markowitz_lw,2.0,False,Completed,0.082899,0.6343,-0.434944,,,0.13069,0.1906,65.73,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_20_0.15_4.0_equal_2y,HRP_Fijo,20,0.15,4.0,equal,2.0,False,Completed,0.102724,0.4734,-0.605333,,,0.217012,0.1697,64.34,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_20_0.15_4.0_hrp_2y,HRP_Fijo,20,0.15,4.0,hrp,2.0,False,Completed,0.077033,0.2901,-0.749116,,,0.265582,0.1028,67.13,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_20_0.15_4.0_markowitz_lw_2y,HRP_Fijo,20,0.15,4.0,markowitz_lw,2.0,False,Completed,0.098899,0.3935,-0.717641,,,0.251307,0.1378,65.73,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_30_0.10_1.0_equal_2y,HRP_Fijo,30,0.1,1.0,equal,2.0,False,Completed,0.072515,0.5193,-0.450694,,,0.139652,0.1609,64.34,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_30_0.10_1.0_hrp_2y,HRP_Fijo,30,0.1,1.0,hrp,2.0,False,Completed,0.067214,0.507,-0.436894,,,0.132564,0.1538,65.73,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_30_0.10_1.0_markowitz_lw_2y,HRP_Fijo,30,0.1,1.0,markowitz_lw,2.0,False,Completed,0.075678,0.5947,-0.419073,,,0.127251,0.1806,62.94,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_30_0.15_4.0_equal_2y,HRP_Fijo,30,0.15,4.0,equal,2.0,False,Completed,0.092832,0.3863,-0.664769,,,0.240307,0.1396,64.34,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_30_0.15_4.0_hrp_2y,HRP_Fijo,30,0.15,4.0,hrp,2.0,False,Completed,0.095036,0.2715,-0.808681,,,0.349987,0.1175,65.03,,,,,2997.0,,,optimizacion,,,,,,
HRP_Fijo_30_0.15_4.0_markowitz_lw_2y,HRP_Fijo,30,0.15,4.0,markowitz_lw,2.0,False,Completed,0.099308,0.3136,-0.785336,,,0.316678,0.1265,62.24,,,,,2997.0,,,optimizacion,,,,,,
KalmanEM_SB_30_0.10_1.0_markowitz_lw_2y_decarte,KalmanEM_SB,30,0.1,1.0,markowitz_lw,2.0,True,Completed,0.055935,0.4256,-0.480729,,,0.131439,0.1164,63.64,,,,,,,,decarte,,,,,,
HRPRolling_30_0.10_1.0_markowitz_lw_2y_decarte,HRPRolling,30,0.1,1.0,markowitz_lw,2.0,True,Completed,0.055935,0.4256,-0.480729,,,0.131439,0.1164,63.64,,,,,,,,decarte,,,,,,
KalmanEM_base_30_0.10_1.0_markowitz_lw_2y_decarte,KalmanEM_base,30,0.1,1.0,markowitz_lw,2.0,True,Completed,0.055935,0.4256,-0.480729,,,0.131439,0.1164,63.64,,,,,,,,decarte,,,,,,
EM_Fijo_Reentrenado_20_0.10_1.0_markowitz_lw_2y_h42_decarte,EM_Fijo_Reentrenado,20,0.1,1.0,markowitz_lw,2.0,True,Completed,0.062132,0.496,-0.349397,,24.0,0.125255,0.1778,59.44,,,,,,EM_Fijo_20_0.10_1.0_markowitz_lw_2y,42.0,decarte,,,,,,
HRPRolling_30_0.10_1.0_equal_2y_decarte,HRPRolling,30,0.1,1.0,equal,2.0,True,Completed,0.05922,0.4433,-0.427737,,,0.133602,0.1385,62.24,,,,,,,,decarte,,,,,,
KalmanEM_SB_30_0.10_1.0_equal_2y_decarte,KalmanEM_SB,30,0.1,1.0,equal,2.0,True,Completed,0.05922,0.4433,-0.427737,,,0.133602,0.1385,62.24,,,,,,,,decarte,,,,,,
KalmanEM_base_30_0.10_1.0_equal_2y_decarte,KalmanEM_base,30,0.1,1.0,equal,2.0,True,Completed,0.05922,0.4433,-0.427737,,,0.133602,0.1385,62.24,,,,,,,,decarte,,,,,,
KalmanEM_base_20_0.10_1.0_markowitz_lw_2y_decarte,KalmanEM_base,20,0.1,1.0,markowitz_lw,2.0,True,Completed,0.060814,0.4728,-0.439459,,,0.128633,0.1384,61.54,,,,,,,,decarte,,,,,,
HRPRolling_20_0.10_1.0_markowitz_lw_2y_decarte,HRPRolling,20,0.1,1.0,markowitz_lw,2.0,True,Completed,0.060814,0.4728,-0.439459,,,0.128633,0.1384,61.54,,,,,,,,decarte,,,,,,
KalmanEM_SB_20_0.10_1.0_markowitz_lw_2y_decarte,KalmanEM_SB,20,0.1,1.0,markowitz_lw,2.0,True,Completed,0.060814,0.4728,-0.439459,,,0.128633,0.1384,61.54,,,,,,,,decarte,,,,,,
EM_Fijo_Reentrenado_30_0.10_1.0_markowitz_lw_2y_h42_decarte,EM_Fijo_Reentrenado,30,0.1,1.0,markowitz_lw,2.0,True,Completed,0.065871,0.5119,-0.354103,,24.0,0.128675,0.186,64.34,,,,,,EM_Fijo_30_0.10_1.0_markowitz_lw_2y,42.0,decarte,,,,,,
HRPRolling_20_0.10_1.0_equal_decarte,HRPRolling,20,0.1,1.0,equal,4.0,True,Completed,0.097523,0.6623,-0.390002,,,0.147252,0.2501,65.03,,,,,,,,decarte,,,,,,
KalmanEM_SB_20_0.10_1.0_equal_decarte,KalmanEM_SB,20,0.1,1.0,equal,4.0,True,Completed,0.097899,0.6646,-0.390244,,,0.147306,0.2509,65.03,,,,,,,,decarte,,,,,,
KalmanEM_base_20_0.10_1.0_equal_decarte,KalmanEM_base,20,0.1,1.0,equal,4.0,True,Completed,0.097523,0.6623,-0.390002,,,0.147252,0.2501,65.03,,,,,,,,decarte,,,,,,
EM_Fijo_Reentrenado_20_0.10_1.0_markowitz_lw_2y_h30_decarte,EM_Fijo_Reentrenado,20,0.1,1.0,markowitz_lw,2.0,True,Completed,0.035072,0.2587,-0.377061,,24.0,0.135559,0.093,59.44,,,,,,EM_Fijo_20_0.10_1.0_markowitz_lw_2y,30.0,decarte,,,,,,
EM_Fijo_Reentrenado_20_0.15_4.0_markowitz_lw_2y_h42_decarte,EM_Fijo_Reentrenado,20,0.15,4.0,markowitz_lw,2.0,True,Completed,0.089145,0.4614,-0.499273,,24.0,0.193204,0.1786,59.44,,,,,,EM_Fijo_20_0.15_4.0_markowitz_lw_2y,42.0,decarte,,,,,,
KalmanEM_base_20_0.10_1.0_markowitz_lw_decarte,KalmanEM_base,20,0.1,1.0,markowitz_lw,4.0,True,Completed,0.071758,0.5955,-0.401699,,,0.120511,0.1786,62.24,,,,,,,,decarte,,,,,,
HRPRolling_20_0.10_1.0_markowitz_lw_decarte,HRPRolling,20,0.1,1.0,markowitz_lw,4.0,True,Completed,0.071758,0.5955,-0.401699,,,0.120511,0.1786,62.24,,,,,,,,decarte,,,,,,
HRPRolling_30_0.10_1.0_equal_decarte,HRPRolling,30,0.1,1.0,equal,4.0,True,Completed,0.086654,0.6258,-0.406326,,,0.138462,0.2133,63.64,,,,,,,,decarte,,,,,,
KalmanEM_SB_30_0.10_1.0_equal_decarte,KalmanEM_SB,30,0.1,1.0,equal,4.0,True,Completed,0.086654,0.6258,-0.406326,,,0.138462,0.2133,63.64,,,,,,,,decarte,,,,,,
KalmanEM_base_30_0.10_1.0_equal_decarte,KalmanEM_base,30,0.1,1.0,equal,4.0,True,Completed,0.086654,0.6258,-0.406326,,,0.138462,0.2133,63.64,,,,,,,,decarte,,,,,,
KalmanEM_SB_20_0.10_1.0_markowitz_lw_decarte,KalmanEM_SB,20,0.1,1.0,markowitz_lw,4.0,True,Completed,0.071773,0.5955,-0.40174,,,0.120516,0.1787,62.24,,,,,,,,decarte,,,,,,
EM_Fijo_Reentrenado_20_0.10_1.0_markowitz_lw_2y_h24_decarte,EM_Fijo_Reentrenado,20,0.1,1.0,markowitz_lw,2.0,True,Completed,0.050338,0.4093,-0.28801,,24.0,0.122975,0.1748,60.84,,,,,,EM_Fijo_20_0.10_1.0_markowitz_lw_2y,24.0,decarte,,,,,,
KalmanEM_base_20_0.10_1.0_equal_2y_decarte,KalmanEM_base,20,0.1,1.0,equal,2.0,True,Completed,0.059859,0.4575,-0.414419,,,0.130849,0.1444,64.34,,,,,,,,decarte,,,,,,
KalmanEM_SB_20_0.10_1.0_equal_2y_decarte,KalmanEM_SB,20,0.1,1.0,equal,2.0,True,Completed,0.059859,0.4575,-0.414419,,,0.130849,0.1444,64.34,,,,,,,,decarte,,,,,,
HRPRolling_20_0.10_1.0_equal_2y_decarte,HRPRolling,20,0.1,1.0,equal,2.0,True,Completed,0.059859,0.4575,-0.414419,,,0.130849,0.1444,64.34,,,,,,,,decarte,,,,,,
KalmanEM_SB_30_0.10_1.0_markowitz_lw_decarte,KalmanEM_SB,30,0.1,1.0,markowitz_lw,4.0,True,Completed,0.070126,0.5528,-0.432638,,,0.126866,0.1621,62.94,,,,,,,,decarte,,,,,,
KalmanEM_base_30_0.10_1.0_markowitz_lw_decarte,KalmanEM_base,30,0.1,1.0,markowitz_lw,4.0,True,Completed,0.070113,0.5526,-0.432655,,,0.126868,0.1621,62.94,,,,,,,,decarte,,,,,,
HRPRolling_30_0.10_1.0_markowitz_lw_decarte,HRPRolling,30,0.1,1.0,markowitz_lw,4.0,True,Completed,0.070113,0.5526,-0.432655,,,0.126868,0.1621,62.94,,,,,,,,decarte,,,,,,
EM_Fijo_Reentrenado_20_0.15_4.0_markowitz_lw_2y_h30_decarte,EM_Fijo_Reentrenado,20,0.15,4.0,markowitz_lw,2.0,True,Completed,0.042567,0.2,-0.536884,,24.0,0.212858,0.0793,59.44,,,,,,EM_Fijo_20_0.15_4.0_markowitz_lw_2y,30.0,decarte,,,,,,
EM_Fijo_Reentrenado_20_0.15_4.0_markowitz_lw_2y_h24_decarte,EM_Fijo_Reentrenado,20,0.15,4.0,markowitz_lw,2.0,True,Completed,0.068766,0.3643,-0.416238,,24.0,0.18878,0.1652,61.54,,,,,,EM_Fijo_20_0.15_4.0_markowitz_lw_2y,24.0,decarte,,,,,,
HRPRolling_20_0.15_4.0_equal_decarte,HRPRolling,20,0.15,4.0,equal,4.0,True,Completed,0.13536,0.5954,-0.562565,,,0.227351,0.2406,65.03,,,,,,,,decarte,,,,,,
KalmanEM_SB_20_0.15_4.0_equal_decarte,KalmanEM_SB,20,0.15,4.0,equal,4.0,True,Completed,0.13597,0.5981,-0.562453,,,0.227318,0.2417,65.03,,,,,,,,decarte,,,,,,
KalmanEM_base_20_0.15_4.0_equal_decarte,KalmanEM_base,20,0.15,4.0,equal,4.0,True,Completed,0.13536,0.5954,-0.562565,,,0.227351,0.2406,65.03,,,,,,,,decarte,,,,,,
EM_Fijo_Reentrenado_30_0.10_1.0_markowitz_lw_2y_h30_decarte,EM_Fijo_Reentrenado,30,0.1,1.0,markowitz_lw,2.0,True,Completed,0.038911,0.2866,-0.383779,,24.0,0.13578,0.1014,60.14,,,,,,EM_Fijo_30_0.10_1.0_markowitz_lw_2y,30.0,decarte,,,,,,
KalmanEM_SB_30_0.15_4.0_equal_2y_decarte,KalmanEM_SB,30,0.15,4.0,equal,2.0,True,Completed,0.087626,0.3399,-0.69193,,,0.257823,0.1266,62.24,,,,,,,,decarte,,,,,,
HRPRolling_30_0.15_4.0_equal_2y_decarte,HRPRolling,30,0.15,4.0,equal,2.0,True,Completed,0.087626,0.3399,-0.69193,,,0.257823,0.1266,62.24,,,,,,,,decarte,,,,,,
KalmanEM_base_30_0.15_4.0_equal_2y_decarte,KalmanEM_base,30,0.15,4.0,equal,2.0,True,Completed,0.087626,0.3399,-0.69193,,,0.257823,0.1266,62.24,,,,,,,,decarte,,,,,,
EM_Fijo_Reentrenado_30_0.10_1.0_markowitz_lw_2y_h24_decarte,EM_Fijo_Reentrenado,30,0.1,1.0,markowitz_lw,2.0,True,Completed,0.044721,0.3432,-0.367232,,24.0,0.130322,0.1218,60.84,,,,,,EM_Fijo_30_0.10_1.0_markowitz_lw_2y,24.0,decarte,,,,,,
EM_Fijo_Reentrenado_30_0.10_1.0_markowitz_lw_2y_h12_decarte,EM_Fijo_Reentrenado,30,0.1,1.0,markowitz_lw,2.0,True,Completed,0.053902,0.4145,-0.334961,,24.0,0.130027,0.1609,62.24,,,,,,EM_Fijo_30_0.10_1.0_markowitz_lw_2y,12.0,decarte,,,,,,
EM_Fijo_Reentrenado_20_0.10_1.0_markowitz_lw_2y_h06_decarte,EM_Fijo_Reentrenado,20,0.1,1.0,markowitz_lw,2.0,True,Completed,0.052401,0.4175,-0.331811,,24.0,0.125521,0.1579,59.44,,,,,,EM_Fijo_20_0.10_1.0_markowitz_lw_2y,6.0,decarte,,,,,,
HRPRolling_20_0.10_1.0_hrp_decarte,HRPRolling,20,0.1,1.0,hrp,4.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
KalmanEM_SB_20_0.10_1.0_hrp_decarte,KalmanEM_SB,20,0.1,1.0,hrp,4.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
KalmanEM_base_20_0.10_1.0_hrp_decarte,KalmanEM_base,20,0.1,1.0,hrp,4.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
HRPRolling_20_0.15_4.0_markowitz_lw_decarte,HRPRolling,20,0.15,4.0,markowitz_lw,4.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
KalmanEM_base_20_0.15_4.0_markowitz_lw_decarte,KalmanEM_base,20,0.15,4.0,markowitz_lw,4.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
KalmanEM_SB_20_0.15_4.0_markowitz_lw_decarte,KalmanEM_SB,20,0.15,4.0,markowitz_lw,4.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
KalmanEM_SB_30_0.15_4.0_equal_decarte,KalmanEM_SB,30,0.15,4.0,equal,4.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
HRPRolling_30_0.15_4.0_equal_decarte,HRPRolling,30,0.15,4.0,equal,4.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
KalmanEM_base_30_0.15_4.0_equal_decarte,KalmanEM_base,30,0.15,4.0,equal,4.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
EM_Fijo_Reentrenado_20_0.10_1.0_markowitz_lw_2y_h48_decarte,EM_Fijo_Reentrenado,20,0.1,1.0,markowitz_lw,2.0,True,Completed,0.089441,0.7146,-0.303145,,24.0,0.125158,0.295,62.94,,,,,,EM_Fijo_20_0.10_1.0_markowitz_lw_2y,48.0,decarte,,,,,,
KalmanEM_base_30_0.15_4.0_markowitz_lw_2y_decarte,KalmanEM_base,30,0.15,4.0,markowitz_lw,2.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
KalmanEM_SB_30_0.15_4.0_markowitz_lw_2y_decarte,KalmanEM_SB,30,0.15,4.0,markowitz_lw,2.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
HRPRolling_30_0.15_4.0_markowitz_lw_2y_decarte,HRPRolling,30,0.15,4.0,markowitz_lw,2.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
KalmanEM_base_20_0.15_4.0_equal_2y_decarte,KalmanEM_base,20,0.15,4.0,equal,2.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
KalmanEM_SB_20_0.15_4.0_equal_2y_decarte,KalmanEM_SB,20,0.15,4.0,equal,2.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
HRPRolling_20_0.15_4.0_equal_2y_decarte,HRPRolling,20,0.15,4.0,equal,2.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
EM_Fijo_Reentrenado_30_0.10_1.0_markowitz_lw_2y_h06_decarte,EM_Fijo_Reentrenado,30,0.1,1.0,markowitz_lw,2.0,True,Completed,0.056716,0.4164,-0.396886,,24.0,0.136202,0.1429,61.54,,,,,,EM_Fijo_30_0.10_1.0_markowitz_lw_2y,6.0,decarte,,,,,,
EM_Fijo_Reentrenado_20_0.10_1.0_markowitz_lw_2y_h36_decarte,EM_Fijo_Reentrenado,20,0.1,1.0,markowitz_lw,2.0,True,Completed,0.043522,0.3537,-0.288036,,24.0,0.123039,0.1511,57.34,,,,,,EM_Fijo_20_0.10_1.0_markowitz_lw_2y,36.0,decarte,,,,,,
EM_Fijo_Reentrenado_30_0.15_4.0_markowitz_lw_2y_h24_decarte,EM_Fijo_Reentrenado,30,0.15,4.0,markowitz_lw,2.0,True,Completed,0.057812,0.283,-0.526007,,24.0,0.204284,0.1099,60.84,,,,,,EM_Fijo_30_0.15_4.0_markowitz_lw_2y,24.0,decarte,,,,,,
EM_Fijo_Reentrenado_20_0.15_4.0_markowitz_lw_2y_h06_decarte,EM_Fijo_Reentrenado,20,0.15,4.0,markowitz_lw,2.0,True,Completed,0.069827,0.3534,-0.473775,,24.0,0.19759,0.1474,60.14,,,,,,EM_Fijo_20_0.15_4.0_markowitz_lw_2y,6.0,decarte,,,,,,
HRPRolling_20_0.15_4.0_markowitz_lw_2y_decarte,HRPRolling,20,0.15,4.0,markowitz_lw,2.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
KalmanEM_base_20_0.15_4.0_markowitz_lw_2y_decarte,KalmanEM_base,20,0.15,4.0,markowitz_lw,2.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
KalmanEM_SB_20_0.15_4.0_markowitz_lw_2y_decarte,KalmanEM_SB,20,0.15,4.0,markowitz_lw,2.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
KalmanEM_SB_30_0.10_1.0_hrp_2y_decarte,KalmanEM_SB,30,0.1,1.0,hrp,2.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
HRPRolling_30_0.10_1.0_hrp_2y_decarte,HRPRolling,30,0.1,1.0,hrp,2.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
KalmanEM_base_30_0.10_1.0_hrp_2y_decarte,KalmanEM_base,30,0.1,1.0,hrp,2.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
HRPRolling_30_0.10_1.0_hrp_decarte,HRPRolling,30,0.1,1.0,hrp,4.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
KalmanEM_base_30_0.10_1.0_hrp_decarte,KalmanEM_base,30,0.1,1.0,hrp,4.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
KalmanEM_SB_30_0.10_1.0_hrp_decarte,KalmanEM_SB,30,0.1,1.0,hrp,4.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
KalmanEM_base_30_0.15_4.0_markowitz_lw_decarte,KalmanEM_base,30,0.15,4.0,markowitz_lw,4.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
HRPRolling_30_0.15_4.0_markowitz_lw_decarte,HRPRolling,30,0.15,4.0,markowitz_lw,4.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
KalmanEM_SB_30_0.15_4.0_markowitz_lw_decarte,KalmanEM_SB,30,0.15,4.0,markowitz_lw,4.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
EM_Fijo_Reentrenado_20_0.10_1.0_markowitz_lw_2y_h12_decarte,EM_Fijo_Reentrenado,20,0.1,1.0,markowitz_lw,2.0,True,Completed,0.052214,0.4229,-0.273918,,24.0,0.12346,0.1906,59.44,,,,,,EM_Fijo_20_0.10_1.0_markowitz_lw_2y,12.0,decarte,,,,,,
EM_Fijo_Reentrenado_30_0.15_4.0_markowitz_lw_2y_h42_decarte,EM_Fijo_Reentrenado,30,0.15,4.0,markowitz_lw,2.0,True,Completed,0.091973,0.4609,-0.506176,,24.0,0.19957,0.1817,64.34,,,,,,EM_Fijo_30_0.15_4.0_markowitz_lw_2y,42.0,decarte,,,,,,
EM_Fijo_Reentrenado_30_0.10_1.0_markowitz_lw_2y_h36_decarte,EM_Fijo_Reentrenado,30,0.1,1.0,markowitz_lw,2.0,True,Completed,0.034912,0.2642,-0.367248,,24.0,0.132158,0.0951,60.84,,,,,,EM_Fijo_30_0.10_1.0_markowitz_lw_2y,36.0,decarte,,,,,,
EM_Fijo_Reentrenado_20_0.15_4.0_markowitz_lw_2y_h48_decarte,EM_Fijo_Reentrenado,20,0.15,4.0,markowitz_lw,2.0,True,Completed,0.131767,0.6859,-0.438599,,24.0,0.19211,0.3004,62.94,,,,,,EM_Fijo_20_0.15_4.0_markowitz_lw_2y,48.0,decarte,,,,,,
EM_Fijo_Reentrenado_20_0.15_4.0_markowitz_lw_2y_h36_decarte,EM_Fijo_Reentrenado,20,0.15,4.0,markowitz_lw,2.0,True,Completed,0.053345,0.2796,-0.416249,,24.0,0.190803,0.1282,57.34,,,,,,EM_Fijo_20_0.15_4.0_markowitz_lw_2y,36.0,decarte,,,,,,
EM_Fijo_Reentrenado_30_0.15_4.0_markowitz_lw_2y_h06_decarte,EM_Fijo_Reentrenado,30,0.15,4.0,markowitz_lw,2.0,True,Completed,0.075236,0.3447,-0.56088,,24.0,0.218283,0.1341,61.54,,,,,,EM_Fijo_30_0.15_4.0_markowitz_lw_2y,6.0,decarte,,,,,,
KalmanEM_SB_20_0.10_1.0_hrp_2y_decarte,KalmanEM_SB,20,0.1,1.0,hrp,2.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
HRPRolling_20_0.10_1.0_hrp_2y_decarte,HRPRolling,20,0.1,1.0,hrp,2.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
KalmanEM_base_20_0.10_1.0_hrp_2y_decarte,KalmanEM_base,20,0.1,1.0,hrp,2.0,True,Pending,,,,,,,,,,,,,,,,decarte,,,,,,
EM_Fijo_Reentrenado_30_0.10_1.0_markowitz_lw_2y_h48_decarte,EM_Fijo_Reentrenado,30,0.1,1.0,markowitz_lw,2.0,True,Completed,0.087715,0.6807,-0.335486,,24.0,0.128853,0.2615,65.73,,,,,,EM_Fijo_30_0.10_1.0_markowitz_lw_2y,48.0,decarte,,,,,,
